name,horse_id,father,father_id,mother,mother_id,grand_father_1,grand_father_1_id,grand_father_2,grand_father_2_id,grand_mother_1,grand_mother_1_id,grand_mother_2,grand_mother_2_id
カフェグランデ,2021102838,レイデオロ,2014106201,ラフレーズカフェ,2009106051,キングカメハメハ,2001103460,マンハッタンカフェ,1998101554,ラドラーダ,2006103419,ロリポップガール,1998110062
ワイワイレジェンド,2021103812,ダノンレジェンド,2010110102,ミッシェルラブ,2005104547,MachoUno(米),000a010d0c,フォティテンFotitieng(米),000a000d19,マイグッドネス,000a011dc6,マックスエイト,2001106277
コムダビチュード,2021101197,モンテロッソMonterosso(英),000a011b05,マジェストゥーズ,2016102036,Dubawi,000a0115e2,ジャスタウェイ,2009106461,PortoRoca,000a01d79e,メルヴェイユーズ,2003103971
クリノガーベラ,2021102258,アルアイン,2014106046,クリノビャクダン,2006105891,ディープインパクト,2002100816,クロフネ,1998110135,ドバイマジェスティDubaiMajesty(米),000a011a63,エプソムジョーオー,1988102981
ダニーデン,2020103679,リアルスティール,2012104889,リアリサトリスRealisatrice(仏),000a011dd1,ディープインパクト,2002100816,Numerous,000a002191,ラヴズオンリーミーLovesOnlyMe(米),000a01179f,Riziere,000a01018e
オクタヴィアヌス,2020103132,ドゥラメンテ,2012104511,クイーンズアドヴァイスQueen'sAdvice(亜),000a013799,キングカメハメハ,2001103460,Orpen,000a002326,アドマイヤグルーヴ,2000107542,Queen'sBench,000a01364f
アスコルティアーモ,2020103195,キタサンブラック,2012102013,アスコルティ,2011104104,ブラックタイド,2001103312,DanehillDancer(愛),000a002309,シュガーハート,2005106935,リッスンListen(愛),000a011aa0
アヴニールドブリエ,2020103803,エピファネイア,2010104155,レーヌドブリエ,2012103942,シンボリクリスエス,1999110099,ゼンノロブロイ,2000101517,シーザリオ,2002100844,メジロドーベル,1994108393
メジャークロニクル,2019105150,ダイワメジャー,2001103114,キャッチータイトル,2003102900,サンデーサイレンスSundaySilence(米),000a00033a,オペラハウスOperaHouse(英),000a000d77,スカーレットブーケ,1988107320,タイトルドTitled(英),000a00683c
インスタキング,2020104843,エピファネイア,2010104155,アガサ,2010103794,シンボリクリスエス,1999110099,マンハッタンカフェ,1998101554,シーザリオ,2002100844,ソプラニーノSopranino(米),000a006862
ヒットザシーン,2018102173,スクリーンヒーロー,2004103328,マイネプリンセス,2006104862,グラスワンダー,1995108676,アグネスデジタル,1997110025,ランニングヒロイン,1993109144,マイネカトリーヌ,1994102053
スウィートブルーム,2018102131,ゴールドシップ,2009102739,コスモバルバラ,2009105203,ステイゴールド,1994108729,ロージズインメイRosesinMay(米),000a010a10,ポイントフラッグ,1998106155,マンバラManbala(仏),000a010eb2
アップトゥミー,2020103641,モーリス,2011100655,ムードインディゴ,2005102182,スクリーンヒーロー,2004103328,ダンスインザダーク,1993109188,メジロフランシス,2001102948,リープフォージョイLeapforJoy(英),000a0065e7
ピノクル,2016105171,キングカメハメハ,2001103460,ピンクカメオ,2004100719,Kingmambo(米),000a001d7e,フレンチデピュティFrenchDeputy(米),000a00013a,マンファスManfath(愛),000a00680e,シルバーレーンSilverLane(米),000a000305
コスタノヴァ,2020103307,ロードカナロア,2008103552,カラフルブラッサム,2010104227,キングカメハメハ,2001103460,ハーツクライ,2001103038,レディブラッサム,1996107173,トロピカルブラッサムTropicalBlossom(米),000a0105c7
ララエフォール,2019101121,エイシンヒカリ,2011101273,ヒラルダ,2009102123,ディープインパクト,2002100816,Kyllachy,000a010cba,キャタリナ,000a00b4d3,ベッラベリッシモBellaBellisimo(愛),000a01142d
マブストーク,2018103276,シルポート,2005109202,ヒシアニマ,2003110018,ホワイトマズルWhiteMuzzle(英),1990109700,Sinndar,000a002329,スペランツァ,1998109466,アニマII,000a010076
ミヤビクライ,2019106118,ザファクター,000a0130d0,ミヤビキラメキ,2013104268,WarFront,000a011d00,ハーツクライ,2001103038,Greyciousness,000a0130e4,ミヤビグレイス,2007101118
ネイビースター,2020103795,ドゥラメンテ,2012104511,メジロマリアン,2006102668,キングカメハメハ,2001103460,メジロベイリー,1998101457,アドマイヤグルーヴ,2000107542,メジロサンドラ,1996107036
タイセイキューティ,2020106954,ダンカークDunkirk(米),000a012185,ボストンサクラ,2009100807,Unbridled'sSong(米),000a002071,ダイワメジャー,2001103114,SecretStatus,000a0121a5,イサミサクラ,1992105861
エルパソ,2019101267,マクフィ,000a011c77,ゴールドカルラ,2008105124,Dubawi,000a0115e2,ゼンノロブロイ,2000101517,Dhelaal,000a011c7c,ハッピーマキシマム,1997105481
マイネルサハラ,2019103543,シンボリクリスエス,1999110099,マイネフェリックス,2007104909,KrisS.,000a0016f2,アグネスデジタル,1997110025,TeeKay,000a00b2b6,マイネカレッシュ,2002105158
フィフティシェビー,2019110074,Tapit(米),000a011248,Stopchargingmaria,000a01a807,Pulpit,000a002133,TaleoftheCat(米),000a002276,TapYourHeels,000a011139,ExoticBloom,000a01a806
ロードレイライン,2018104379,ストロングリターン,2006102934,キモンオレンジ,2011102583,シンボリクリスエス,1999110099,ダンスインザダーク,1993109188,コートアウトCaughtOut(米),000a0105bc,コパノプレゼント,2006101763
ヤマニンバンタジオ,2014100566,ヴィクトワールピサ,2007102923,ヤマニンプロローグ,2004100645,ネオユニヴァース,2000101426,フレンチデピュティFrenchDeputy(米),000a00013a,ホワイトウォーターアフェアWhitewaterAffair(英),000a00039f,マダニナ,1991109910
ネオヒューズ,2018102453,アジアエクスプレス,2011110091,スズノメガミ,2001110133,ヘニーヒューズHennyHughes(米),000a011155,ワイルドラッシュWildRush(米),000a0003a1,ランニングボブキャッツ,000a0121b7,Sue'sTemper,000a00ab3a
ウーゴ,2017101791,ゴールドアリュール,1999106689,ヴェントス,2010104475,サンデーサイレンスSundaySilence(米),000a00033a,ウォーエンブレムWarEmblem(米),000a00fa35,ニキーヤNikiya(米),000a0065ef,ブラッシングブライドBlushingBride(英),000a010e89
ロードデルレイ,2020100157,ロードカナロア,2008103552,デルフィーノ,2011103449,キングカメハメハ,2001103460,ハーツクライ,2001103038,レディブラッサム,1996107173,レディアーティスト,2004101207
マイネルモーント,2020105749,ゴールドシップ,2009102739,ゲッカコウ,2013102323,ステイゴールド,1994108729,ロージズインメイRosesinMay(米),000a010a10,ポイントフラッグ,1998106155,チューベローズ,2006103000
リフレーミング,2018104225,キングヘイロー,1995104427,ヒーリング,2013101094,ダンシングブレーヴDancingBrave(米),000a0000cc,バトルプランBattlePlan(米),000a0118e8,グッバイヘイローGoodbyeHalo(米),000a0062e2,キャットニップ,2004104637
フレーヴァード,2020103693,モーリス,2011100655,ルージュバック,2012104669,スクリーンヒーロー,2004103328,マンハッタンカフェ,1998101554,メジロフランシス,2001102948,ジンジャーパンチGingerPunch(米),000a0117a0
ワイドエンペラー,2018101660,ルーラーシップ,2007103143,アンフィルージュ,2007104401,キングカメハメハ,2001103460,アグネスタキオン,1998101516,エアグルーヴ,1993109154,ウメノファイバー,1996101247
ウィズユアドリーム,2020101918,サトノダイヤモンド,2013106101,フラワーバレイFlowerValley(米),000a013e16,ディープインパクト,2002100816,ディスクリートキャットDiscreetCat(米),000a0113a1,マルペンサMalpensa(亜),000a011cdc,BoomTownGirl,000a012111
トーセンリョウ,2019104711,ディープインパクト,2002100816,カンビーナCambina(愛),000a0124c6,サンデーサイレンスSundaySilence(米),000a00033a,HawkWing,000a010d4d,ウインドインハーヘアWindinHerHair(愛),000a0003a2,Await,000a0123f8
サスツルギ,2020103439,ハーツクライ,2001103038,スノーパインSnowPine(英),000a012804,サンデーサイレンスSundaySilence(米),000a00033a,Dalakhani,000a01098f,アイリッシュダンス,1990104626,シンコウエルメス,1993109848
マイネルケレリウス,2020105781,ルーラーシップ,2007103143,マイネカンナ,2004100773,キングカメハメハ,2001103460,アグネスタキオン,1998101516,エアグルーヴ,1993109154,タカラカンナ,1993108511
エスコバル,2018106154,モーリス,2011100655,スマッシュハート,2011105753,スクリーンヒーロー,2004103328,キングカメハメハ,2001103460,メジロフランシス,2001102948,ビーナスライン,2001100355
フィデル,2019105498,ハーツクライ,2001103038,ラッキートゥビーミーLuckytoBeMe(米),000a013db2,サンデーサイレンスSundaySilence(米),000a00033a,Bernstein,000a010bae,アイリッシュダンス,1990104626,BelleErzulie,000a013cdf
イクイノックス,2019105219,キタサンブラック,2012102013,シャトーブランシュ,2010104274,ブラックタイド,2001103312,キングヘイロー,1995104427,シュガーハート,2005106935,ブランシェリー,1998101846
リバティアイランド,2020103656,ドゥラメンテ,2012104511,ヤンキーローズYankeeRose(豪),000a013bb2,キングカメハメハ,2001103460,AllAmerican,000a013b22,アドマイヤグルーヴ,2000107542,Condesaar,000a013b24
ダノンベルーガ,2019105195,ハーツクライ,2001103038,コーステッドCoasted(米),000a013daf,サンデーサイレンスSundaySilence(米),000a00033a,Tizway(米),2005190007,アイリッシュダンス,1990104626,MalibuPier,000a013ca9
ヴェラアズール,2017105082,エイシンフラッシュ,2007102951,ヴェラブランカ,2007103117,キングズベストKing'sBest(米),000a0022d2,クロフネ,1998110135,ムーンレディMoonlady(独),000a010eb7,アドマイヤサンデー,1995107964
スタッドリー,2018105474,ハービンジャーHarbinger(英),000a011996,ウインフロレゾン,2009106312,Dansili,000a010a5f,フジキセキ,1992109618,PenangPearl,000a011903,ブランシェリー,1998101846
イレジン,2017190002,Manduro(独),000a0114b8,Inanga,000a01d045,Monsun,000a010db6,OasisDream(英),000a010d4f,Mandellicht,000a0110e8,CasRoyaux,000a01d044
ショウナンバシット,2020103333,シルバーステート,2013105903,ギエム,2014105859,ディープインパクト,2002100816,Medagliad'Oro,000a010a65,シルヴァースカヤSilverskaya(米),000a0117fe,オーサムフェザーAwesomeFeather(米),000a0124d0
パンサラッサ,2017106711,ロードカナロア,2008103552,ミスペンバリー,2002110196,キングカメハメハ,2001103460,モンジューMontjeu(愛),1996190001,レディブラッサム,1996107173,Stitching,000a0100ee
インプレス,2019104899,キズナ,2010105827,ベアトリスIIBeatrice(英),000a012970,ディープインパクト,2002100816,DrFong,000a010571,キャットクイルCatequil(加),000a00646f,Brangane,000a0128a2
フォワードアゲン,2017102537,ローズキングダム,2007103404,エーシンシャイナー,2010104635,キングカメハメハ,2001103460,グラスワンダー,1995108676,ローズバド,1998101861,エイシンサンサン,1992105000
トラストケンシン,2015100831,ハーツクライ,2001103038,アフェランドラ,2003100644,サンデーサイレンスSundaySilence(米),000a00033a,エルコンドルパサー,1995108742,アイリッシュダンス,1990104626,グレートキャティ,1996103011
ゴッドカインド,2021106150,ドレフォンDrefong(米),000a013b82,ネオグラティア,2006104293,GioPonti(米),000a011a7e,ネオユニヴァース,2000101426,Eltimaas,000a013b81,ゼヤラーZeyaarah(米),000a00fec5
サムデイ,2021101033,ストロングリターン,2006102934,ヤサシイキモチ,2005105195,シンボリクリスエス,1999110099,ビッグサンデー,1994105040,コートアウトCaughtOut(米),000a0105bc,ビッグハッピー,1997106349
ゼンダンスカイ,2021106294,レッドファルクス,2011104416,ロゾヴァドリナ,2012104283,スウェプトオーヴァーボードSweptOverboard(米),000a00fa34,スニッツェルSnitzel(豪),000a010eaa,ベルモット,1997103531,ダマスクローズ,2003102609
ダイシンバースディ,2021100104,マインドユアビスケッツMindYourBiscuits(米),000a01392e,スルージエアー,2006103400,Posse,000a01124c,ダンスインザダーク,1993109188,Jazzmane,000a01392d,ライクザウインド,2000101535
ナムラルッコラ,2021100604,トビーズコーナーToby'sCorner(米),000a011fed,ナムララピス,2006104580,BellamyRoad,000a011cf9,キングヘイロー,1995104427,Brandon'sRide,000a011f6e,コスモトップレディ,1992109963
